semantic_replication_id,dgp_realization_hash,dgp,N,T,replication,rank_vector,numerical_objective,Q_hat,log_Q_hat,d_r,kappa_NT,penalty_contribution,final_IC,ic_identity_error,valid,selected_rank,true_rank,sources,converged,stationarity_residual,max_envelope_ratio,objective_stability_pass,third_start_used
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 0, 1]",2.523749859454109,5.047499718908218,1.6188930155155459,398,2833483.8838854465,112772.65857864077,112774.27747165629,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,1.2391860283904333e-07,0.5167285905279193,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 1, 0]",2.8234915827443796,5.646983165488759,1.731121449543837,398,2833483.8838854465,112772.65857864077,112774.38970009031,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,3.4093983282091565e-07,0.2733678569216007,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[0, 1, 1]",3.167702380582185,6.33540476116437,1.8461537045756675,398,2833483.8838854465,112772.65857864077,112774.50473234535,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,2.0329604536182516e-07,0.7216725540385671,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 1, 1]",2.2165565564853478,4.4331131129706955,1.4891020715598076,597,2833483.8838854465,169158.98786796114,169160.4769700327,0.0,True,False,True,"[""baseline_local_completion"", ""nuclear_path_5"", ""nuclear_path_6"", ""nuclear_path_7"", ""nuclear_path_8"", ""nuclear_path_9""]",True,3.377218353563928e-07,0.5552929788044281,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 0, 3]",2.22793053393441,4.45586106786882,1.4942203234739317,790,2833483.8838854465,223845.22682695027,223846.72104727375,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,6.7280600424135e-05,1.0000000000000002,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[0, 1, 3]",2.68649776036892,5.37299552073784,1.6813855780850377,790,2833483.8838854465,223845.22682695027,223846.90821252836,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,4.050619245207448e-07,0.8144264403906103,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 1, 2]",2.074887026101363,4.149774052202726,1.4230538875080554,794,2833483.8838854465,224978.62038050446,224980.04343439196,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(1, 1, 3)""]",True,4.904467370897292e-07,0.7189488081681896,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 2, 1]",2.109036744454028,4.218073488908056,1.4393785045951974,794,2833483.8838854465,224978.62038050446,224980.05975900905,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,4.5075541827277743e-07,0.5722076024694032,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[0, 2, 3]",2.5392000762191134,5.078400152438227,1.6249962813669316,987,2833483.8838854465,279664.85933949356,279666.4843357749,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,8.41016388117548e-05,1.0,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 1, 3]",1.9508444194749608,3.9016888389499216,1.361409495030917,989,2833483.8838854465,280231.55611627066,280232.91752576566,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_10"", ""nuclear_path_11"", ""nuclear_path_12"", ""nuclear_path_13"", ""nuclear_path_14"", ""nuclear_path_15"", ""nuclear_path_16""]",True,4.1542301391190694e-05,1.0,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 2, 2]",1.9752345257462647,3.9504690514925294,1.3738343190764368,991,2833483.8838854465,280798.25289304776,280799.6267273668,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,4.7065734297426667e-07,0.6797108358019425,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 2, 3]",1.8548301956056792,3.7096603912113584,1.3109403336723697,1186,2833483.8838854465,336051.18862881395,336052.49956914765,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""neighbor_of_(1, 3, 3)"", ""nuclear_path_17"", ""nuclear_path_18""]",True,4.198987888053197e-07,0.7812802577665539,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 3, 2]",1.8802114343551133,3.7604228687102266,1.324531416160587,1186,2833483.8838854465,336051.18862881395,336052.5131602301,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,5.8827785399228995e-05,1.0,True,True
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[1, 3, 3]",1.763808032130632,3.527616064261264,1.2606223068998688,1381,2833483.8838854465,391304.12436458014,391305.38498688705,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_19"", ""nuclear_path_20"", ""nuclear_path_21"", ""rank_cap_pilot""]",True,4.2318040062028517e-07,0.9183430764826295,True,False
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[0, 3, 3]",2.4099036412340706,4.819807282468141,1.5727339443727448,1182,2833483.8838854465,334917.79507525975,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,7.878375009379444e-05,1.0000000000000002,False,True
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[2, 0, 0]",3.0156892248194676,6.031378449638935,1.7969755832278345,396,2833483.8838854465,112205.96180186367,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)""]",True,1.2183776408783982e-06,0.4162591092784777,False,True
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[2, 1, 1]",2.11557653008408,4.23115306016816,1.4424745469682976,794,2833483.8838854465,224978.62038050446,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,1.1869069849839816e-06,0.541504499659837,False,True
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[2, 1, 3]",1.8582399861662626,3.7164799723325253,1.3127769763169557,1186,2833483.8838854465,336051.18862881395,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,5.632823444769614e-05,1.0,False,True
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[2, 2, 3]",1.767382894722338,3.534765789444676,1.2626470423996117,1383,2833483.8838854465,391870.82114135724,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,9.920661471219278e-07,0.7529921898023832,False,True
dgp3_N100_T100_r2026080903_truth1-1-1,349099d40410e89a3261b6c0becee8b07d39daa1575ac9899857096efe244fa7,3,100,100,2026080903,"[2, 3, 3]",1.6753805178973784,3.350761035794757,1.2091874949007795,1578,2833483.8838854465,447123.75687712344,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,6.482979378073129e-05,1.0,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[0, 0, 0]",6.4860055952139115,12.972011190427823,2.562794051104877,0,845107.0199653977,0.0,2.562794051104877,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1""]",True,0.0,0.0,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 0, 0]",3.3672082101863756,6.734416420372751,1.9072311573141543,99,845107.0199653977,33466.23799062974,33468.145221787054,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_2"", ""nuclear_path_3""]",True,6.08419569268662e-07,0.14456822649258969,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[0, 0, 1]",4.120059455136495,8.24011891027299,2.109014774675629,99,845107.0199653977,33466.23799062974,33468.347005404416,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)""]",True,2.3769165345918997e-07,0.9061322935483391,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[0, 1, 0]",5.25913611564885,10.5182722312977,2.353113957252602,99,845107.0199653977,33466.23799062974,33468.591104586994,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)""]",True,5.556766951011736e-07,0.9646929038418206,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 0, 1]",2.500273807095998,5.000547614191996,1.6095474292753114,198,845107.0199653977,66932.47598125949,66934.08552868877,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)"", ""nuclear_path_4"", ""nuclear_path_5"", ""nuclear_path_6""]",True,7.405468038144439e-07,0.5946236233419786,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[0, 1, 1]",3.2355168826300917,6.4710337652601835,1.8673358739969481,198,845107.0199653977,66932.47598125949,66934.34331713348,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,4.50326792969738e-07,0.9067385947182192,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 0, 2]",2.214670693160857,4.429341386321714,1.4882509017451704,295,845107.0199653977,99722.62835591692,99724.11660681867,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)"", ""neighbor_of_(1, 1, 2)""]",True,6.074415044708583e-05,1.0,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[0, 1, 2]",2.7823815739520175,5.564763147904035,1.7164544227982284,295,845107.0199653977,99722.62835591692,99724.34481033972,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 2)""]",True,9.429395150415124e-05,1.0000000000000118,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 0, 3]",1.9877157847621827,3.9754315695243654,1.380133313162422,390,845107.0199653977,131836.69511460204,131838.0752479152,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,5.253093185884628e-05,1.0000000000000002,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[0, 1, 3]",2.4091938890279367,4.8183877780558735,1.5724393862291053,390,845107.0199653977,131836.69511460204,131838.26755398826,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)""]",True,8.879983464285449e-05,1.0000000000000004,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 1, 2]",1.982047858443318,3.964095716886636,1.3772777627167423,394,845107.0199653977,133188.86634654668,133190.2436243094,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)"", ""neighbor_of_(1, 1, 3)"", ""nuclear_path_8""]",True,7.262586805071611e-05,1.0,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[0, 2, 3]",2.192555569149239,4.385111138298478,1.4782149706109413,487,845107.0199653977,164626.84748925947,164628.32570423008,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)""]",True,9.067322447598696e-05,0.9999999999999998,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 1, 3]",1.7581880685554243,3.5163761371108486,1.2574309528015863,489,845107.0199653977,165302.9331052318,165304.1905361846,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 2)"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_10"", ""nuclear_path_11"", ""nuclear_path_9""]",True,5.246081284628444e-05,1.0,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 2, 2]",1.7932684252755782,3.5865368505511563,1.277187071326257,491,845107.0199653977,165979.01872120408,165980.2959082754,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 2)"", ""neighbor_of_(1, 2, 3)""]",True,5.5683136653590674e-05,1.0,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[2, 1, 3]",1.5542488833024268,3.1084977666048537,1.1341395762469757,586,845107.0199653977,198093.0854798892,198094.21961946547,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""neighbor_of_(2, 2, 3)""]",True,5.4315693146869895e-05,1.0,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 2, 3]",1.586126347194419,3.172252694388838,1.1544419646565998,586,845107.0199653977,198093.0854798892,198094.23992185388,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 3)"", ""neighbor_of_(1, 3, 3)"", ""neighbor_of_(2, 2, 3)"", ""nuclear_path_12"", ""nuclear_path_13"", ""nuclear_path_14""]",True,6.209819525843299e-05,1.0,True,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[2, 2, 3]",1.3794348626239707,2.7588697252479415,1.0148210760152074,683,845107.0199653977,230883.23785454663,230884.25267562264,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""rank_cap_pilot""]",True,5.916130739621664e-05,1.0000000000000002,True,False
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[0, 3, 3]",1.9651926051061168,3.9303852102122336,1.368737438943441,582,845107.0199653977,196740.91424794457,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,6.68496580286617e-05,1.0000000000000002,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 1, 0]",3.0116411307720417,6.023282261544083,1.7956323369090597,198,845107.0199653977,66932.47598125949,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""neighbor_of_(1, 1, 1)""]",True,1.0319136595856982e-06,0.636981203333711,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 1, 1]",2.2404298146067845,4.480859629213569,1.4998149095408753,297,845107.0199653977,100398.71397188924,inf,,False,False,True,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)"", ""neighbor_of_(1, 1, 2)"", ""nuclear_path_7""]",True,8.882400846607993e-07,0.6002103224987494,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 2, 1]",2.043706080758046,4.087412161516092,1.4079120464551207,394,845107.0199653977,133188.86634654668,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,1.0496775049215661e-06,0.6356704962745637,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 3, 2]",1.6170806593395943,3.2341613186791887,1.1737696420008847,586,845107.0199653977,198093.0854798892,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)""]",True,7.757905993715956e-05,1.0,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[1, 3, 3]",1.4101817208643483,2.8203634417286967,1.0368657566913397,681,845107.0199653977,230207.15223857432,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 2, 3)"", ""nuclear_path_15"", ""nuclear_path_16"", ""nuclear_path_17"", ""nuclear_path_18"", ""nuclear_path_19"", ""nuclear_path_20"", ""nuclear_path_21""]",True,4.042287004110719e-05,1.0000000000000002,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[2, 0, 0]",3.060916347793069,6.121832695586138,1.811861511758114,196,845107.0199653977,66256.39036528717,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)""]",True,2.0626864340360953e-06,0.67129102623824,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[2, 0, 1]",2.278172729334805,4.55634545866961,1.5165208677036959,295,845107.0199653977,99722.62835591692,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 1)""]",True,2.230792082216445e-06,0.6208423807078413,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[2, 1, 1]",2.033821605655312,4.067643211310624,1.403063768172406,394,845107.0199653977,133188.86634654668,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 1)""]",True,2.2755256699062155e-06,0.5710077256879987,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[2, 1, 2]",1.7792452141331563,3.5584904282663126,1.269336417930981,491,845107.0199653977,165979.01872120408,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 1, 2)""]",True,7.074233748483974e-05,1.0,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[2, 2, 2]",1.5870889907767902,3.1741779815535804,1.1550486953756802,588,845107.0199653977,198769.17109586153,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 2, 3)""]",True,8.700768147411805e-05,1.0,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[2, 3, 3]",1.224935894965825,2.44987178993165,0.896035692547197,778,845107.0199653977,262997.30461323174,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(1, 3, 3)"", ""neighbor_of_(2, 2, 3)""]",True,4.2770619078695316e-05,1.0000000000000002,False,True
dgp3_N50_T50_r2026080901_truth1-1-1,b4816eeb0ec04445ef30367efa35b3b8ec7d042786c940a13130e81a1d4b4d31,3,50,50,2026080901,"[3, 2, 3]",1.2178273448667658,2.4356546897335316,0.890215586816796,778,845107.0199653977,262997.30461323174,inf,,False,False,False,"[""baseline_local_completion"", ""neighbor_of_(2, 2, 3)""]",False,0.000295652497906812,1.0,False,True
dgp3_N50_T50_r2026080902_truth1-1-1,c96fb066423fa1b174db6597b2257f58aabda7b7b561a96da1fd0d38f84d545f,3,50,50,2026080902,"[0, 0, 0]",6.797182440990138,13.594364881980276,2.6096553599633894,0,845107.0199653977,0.0,2.6096553599633894,0.0,True,True,False,"[""baseline_local_completion"", ""neighbor_of_(1, 0, 0)"", ""nuclear_path_0"", ""nuclear_path_1""]",True,0.0,0.0,True,False
dgp3_N50_T50_r2026080902_truth1-1-1,c96fb066423fa1b174db6597b2257f58aabda7b7b561a96da1fd0d38f84d545f,3,50,50,2026080902,"[1, 0, 0]",3.4700505620587725,6.940101124117545,1.9373163456110478,99,845107.0199653977,33466.23799062974,33468.175306975354,0.0,True,False,False,"[""baseline_local_completion"", ""neighbor_of_(0, 0, 0)"", ""neighbor_of_(1, 0, 1)"", ""nuclear_path_2"", ""nuclear_path_3"", ""nuclear_path_4""]",True,3.3731580661395535e-07,0.17246960273054207,True,False
